id,pop,geometry
87309e051ffffff,6740.22119140625,"POLYGON ((119.83650577830372 31.236293774905153, 119.83415969622814 31.24763290068239, 119.82202697159907 31.252940680038467, 119.81223978925398 31.246908660537496, 119.81458758359595 31.235568132633034, 119.82672084797322 31.23026102631104, 119.83650577830372 31.236293774905153))"
87309e052ffffff,5868.35498046875,"POLYGON ((119.80714849066344 31.218189454726517, 119.80480027922499 31.22953271117491, 119.79266292945873 31.23483854597748, 119.78287325293951 31.22880045047739, 119.78522317669919 31.217455792289535, 119.79736106461397 31.212150631295344, 119.80714849066344 31.218189454726517))"
87309e053ffffff,0.6275230050086975,"POLYGON ((119.8290673473096 31.21891917249027, 119.82672084797322 31.23026102631104, 119.81458758359595 31.235568132633034, 119.80480027922499 31.22953271117491, 119.80714849066344 31.218189454726517, 119.8192822943275 31.21288302231823, 119.8290673473096 31.21891917249027))"
87309e054ffffff,2207.7890625,"POLYGON ((119.80010297809787 31.252215168269544, 119.79775388831546 31.26355436750732, 119.7856135302387 31.26886027349462, 119.7758217239691 31.26282630825193, 119.7781725266213 31.25148570916304, 119.79031342263055 31.24618047512169, 119.80010297809787 31.252215168269544))"
87309e055ffffff,6006.8330078125,"POLYGON ((119.82202697159907 31.252940680038467, 119.81967959446763 31.26427847853712, 119.80754332238332 31.26958565831996, 119.79775388831546 31.26355436750732, 119.80010297809787 31.252215168269544, 119.81223978925398 31.246908660537496, 119.82202697159907 31.252940680038467))"
87309e056ffffff,2294.59765625,"POLYGON ((119.79266292945873 31.23483854597748, 119.79031342263055 31.24618047512169, 119.7781725266213 31.25148570916304, 119.76838059992706 31.245448341190052, 119.77073181945971 31.234105011694798, 119.78287325293951 31.22880045047739, 119.79266292945873 31.23483854597748))"
87309e058ffffff,4207.11572265625,"POLYGON ((119.87288567441523 31.2203667869697, 119.87054259861915 31.231705832875534, 119.85841751002398 31.23701547603885, 119.84863495562207 31.230985399129555, 119.85097974307716 31.219644948823362, 119.86310537323114 31.21433597978166, 119.87288567441523 31.2203667869697))"
87309e059ffffff,2732.64013671875,"POLYGON ((119.8947851377826 31.22108469017446, 119.89244377342168 31.232422330795384, 119.88032277520843 31.23773323928051, 119.87054259861915 31.231705832875534, 119.87288567441523 31.2203667869697, 119.88500721532098 31.215056552708813, 119.8947851377826 31.22108469017446))"
87309e05affffff,79.27708435058594,"POLYGON ((119.8654488665014 31.20299420769728, 119.86310537323114 31.21433597978166, 119.85097974307716 31.219644948823362, 119.8411970650515 31.213611470732776, 119.84354226981738 31.202268293747192, 119.8556684410694 31.196959999708326, 119.8654488665014 31.20299420769728))"
87309e05bffffff,2837.697265625,"POLYGON ((119.8873489973189 31.20371618641086, 119.88500721532098 31.215056552708813, 119.87288567441523 31.2203667869697, 119.86310537323114 31.21433597978166, 119.8654488665014 31.20299420769728, 119.87757094963911 31.197684648542513, 119.8873489973189 31.20371618641086))"
87309e05cffffff,12130.275390625,"POLYGON ((119.85841751002398 31.23701547603885, 119.85607313999348 31.248353198802572, 119.84394450355981 31.25366224771599, 119.83415969622814 31.24763290068239, 119.83650577830372 31.236293774905153, 119.84863495562207 31.230985399129555, 119.85841751002398 31.23701547603885))"
87309e05dffffff,2354.1298828125,"POLYGON ((119.88032277520843 31.23773323928051, 119.87798011700016 31.249069558145585, 119.86585557042459 31.254379874549578, 119.85607313999348 31.248353198802572, 119.85841751002398 31.23701547603885, 119.87054259861915 31.231705832875534, 119.88032277520843 31.23773323928051))"
87309e05effffff,2383.694091796875,"POLYGON ((119.85097974307716 31.219644948823362, 119.84863495562207 31.230985399129555, 119.83650577830372 31.236293774905153, 119.82672084797322 31.23026102631104, 119.8290673473096 31.21891917249027, 119.8411970650515 31.213611470732776, 119.85097974307716 31.219644948823362))"
87309e060ffffff,1587.817626953125,"POLYGON ((119.82986612678404 31.32166032664883, 119.82751870632683 31.332988597692374, 119.81538050459936 31.338297182689082, 119.80558918350556 31.3322768281589, 119.80793831749237 31.320947159272716, 119.82007705900003 31.31563924271272, 119.82986612678404 31.32166032664883))"
87309e061ffffff,749.6254272460938,"POLYGON ((119.85178746965042 31.322369547867893, 119.84944176250168 31.333696420183415, 119.83730765132093 31.33900627938827, 119.82751870632683 31.332988597692374, 119.82986612678404 31.32166032664883, 119.84200077888316 31.31635113598283, 119.85178746965042 31.322369547867893))"
87309e062ffffff,1945.898681640625,"POLYGON ((119.82242489695982 31.30430823834124, 119.82007705900003 31.31563924271272, 119.80793831749237 31.320947159272716, 119.79814687458297 31.314923402101066, 119.80049642590762 31.30359099938352, 119.81263570673356 31.29828375213714, 119.82242489695982 31.30430823834124))"
87309e063ffffff,2555.566162109375,"POLYGON ((119.84434690369856 31.30502153084345, 119.84200077888316 31.31635113598283, 119.82986612678404 31.32166032664883, 119.82007705900003 31.31563924271272, 119.82242489695982 31.30430823834124, 119.83456008951563 31.29899971709167, 119.84434690369856 31.30502153084345))"
87309e064ffffff,26482.24609375,"POLYGON ((119.81538050459936 31.338297182689082, 119.81303178806463 31.34962411689504, 119.800890036565 31.354932093070264, 119.79109646245419 31.348912467534852, 119.79344689290313 31.337584136876405, 119.80558918350556 31.3322768281589, 119.81538050459936 31.338297182689082))"
87309e065ffffff,22261.841796875,"POLYGON ((119.83730765132093 31.33900627938827, 119.83496064848036 31.350331816255856, 119.82282298699504 31.355641068812634, 119.81303178806463 31.34962411689504, 119.81538050459936 31.338297182689082, 119.82751870632683 31.332988597692374, 119.83730765132093 31.33900627938827))"
87309e066ffffff,1551.4935302734375,"POLYGON ((119.80793831749237 31.320947159272716, 119.80558918350556 31.3322768281589, 119.79344689290313 31.337584136876405, 119.7836531976041 31.331561108327186, 119.78600404534006 31.320230042484887, 119.79814687458297 31.314923402101066, 119.80793831749237 31.320947159272716))"
87309e068ffffff,1218.6341552734375,"POLYGON ((119.8881715100153 31.30643628949666, 119.88582881082085 31.31776309351852, 119.87370234253646 31.32307482618585, 119.86391803067322 31.317059085166086, 119.86626244256635 31.30573088014365, 119.87838945357966 31.300419817095715, 119.8881715100153 31.30643628949666))"
87309e069ffffff,1123.7626953125,"POLYGON ((119.91007410250718 31.307137762158597, 119.90773311578633 31.318463164297437, 119.89561074189689 31.32377616485996, 119.88582881082085 31.31776309351852, 119.8881715100153 31.30643628949666, 119.90029442776739 31.30112395865369, 119.91007410250718 31.307137762158597))"
87309e06affffff,1951.8995361328125,"POLYGON ((119.88073257065369 31.289090282108496, 119.87838945357966 31.300419817095715, 119.86626244256635 31.30573088014365, 119.85647800631497 31.299711737660004, 119.85882283592456 31.288380801167673, 119.87095038920572 31.283070408618343, 119.88073257065369 31.289090282108496))"
87309e06bffffff,512.2103881835938,"POLYGON ((119.90263583253045 31.289795826054696, 119.90029442776739 31.30112395865369, 119.8881715100153 31.30643628949666, 119.87838945357966 31.300419817095715, 119.88073257065369 31.289090282108496, 119.89285603180772 31.283778621864954, 119.90263583253045 31.289795826054696))"
87309e06cffffff,2857.628662109375,"POLYGON ((119.87370234253646 31.32307482618585, 119.8713583484736 31.334400298889175, 119.85922832950574 31.339711430231088, 119.84944176250168 31.333696420183415, 119.85178746965042 31.322369547867893, 119.86391803067322 31.317059085166086, 119.87370234253646 31.32307482618585))"
87309e06dffffff,4982.2373046875,"POLYGON ((119.89561074189689 31.32377616485996, 119.89326846069575 31.335100237068104, 119.88114253560134 31.340412638475893, 119.8713583484736 31.334400298889175, 119.87370234253646 31.32307482618585, 119.88582881082085 31.31776309351852, 119.89561074189689 31.32377616485996))"
87309e06effffff,1063.5634765625,"POLYGON ((119.86626244256635 31.30573088014365, 119.86391803067322 31.317059085166086, 119.85178746965042 31.322369547867893, 119.84200077888316 31.31635113598283, 119.84434690369856 31.30502153084345, 119.85647800631497 31.299711737660004, 119.86626244256635 31.30573088014365))"
87309e070ffffff,206.1438446044922,"POLYGON ((119.79305483007859 31.28622870384708, 119.7907048615304 31.297563839544175, 119.77856149410918 31.302869810718065, 119.76876755747739 31.296839976061808, 119.77111923944402 31.28550344240398, 119.7832631445813 31.28019814131648, 119.79305483007859 31.28622870384708))"
87309e071ffffff,6318.359375,"POLYGON ((119.81498396208177 31.286950015288678, 119.81263570673356 31.29828375213714, 119.80049642590762 31.30359099938352, 119.7907048615304 31.297563839544175, 119.79305483007859 31.28622870384708, 119.80519464976092 31.28092212679151, 119.81498396208177 31.286950015288678))"
